pop,garden,year,ssp,plotid,ploidy,type,family,subsamp,weight,long,lat,elev,MAT ,MWMT ,MCMT ,TD ,MAP ,MSP ,AHM ,SHM ,DD0 ,DD5 ,DDL18 ,DDG18 ,NFFD ,bFFP ,eFFP ,FFP ,PAS ,EMT ,EXT ,MAR ,Eref ,CMD ,RH ,PPT_wt ,PPT_sp ,PPT_sm ,PPT_at ,DD0_wt ,DD5_sm 
ORW3,Orchard,y12,t,188,2x,t2x,ORW-3-3,b,10.1278,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Majors,y13,t,192,2x,t2x,ORW-3-3,b,0.0099,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Orchard,y13,t,188,2x,t2x,ORW-3-3,b,1.2298,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
UTT1,Majors,y13,t,103,2x,t2x,UTT-1-3,a,30.2343,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Majors,y13,t,103,2x,t2x,UTT-1-3,b,24.6481,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Majors,y12,t,103,2x,t2x,UTT-1-3,a,97.328,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Majors,y12,t,103,2x,t2x,UTT-1-3,b,88.13,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Majors,y12,t,304,2x,t2x,UTT-1-4,a,28.8405,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Majors,y13,t,304,2x,t2x,UTT-1-4,a,18.1493,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Majors,y12,t,304,2x,t2x,UTT-1-4,b,21.879,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Majors,y13,t,304,2x,t2x,UTT-1-4,b,10.4468,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Orchard,y12,t,25,2x,t2x,UTT-1-5,a,0.9056,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Orchard,y13,t,25,2x,t2x,UTT-1-5,a,0.4719,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Orchard,y12,t,25,2x,t2x,UTT-1-5,b,0.7232,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Orchard,y13,t,25,2x,t2x,UTT-1-5,b,0.7345,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Orchard,y12,t,294,2x,t2x,UTT-1-6,a,0.0088,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Orchard,y13,t,294,2x,t2x,UTT-1-6,a,0.013,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Orchard,y12,t,294,2x,t2x,UTT-1-6,b,0.2464,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT1,Orchard,y13,t,294,2x,t2x,UTT-1-6,b,0.029,-112.5087,37.9933,2106,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT2,Majors,y12,t,11,2x,t2x,UTT-2-2,a,20.8458,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Majors,y13,t,11,2x,t2x,UTT-2-2,a,23.0328,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Majors,y12,t,11,2x,t2x,UTT-2-2,b,29.8738,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Majors,y13,t,11,2x,t2x,UTT-2-2,b,13.9584,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Orchard,y12,t,365,2x,t2x,UTT-2-4,a,0.354,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Orchard,y13,t,365,2x,t2x,UTT-2-4,a,0.0044,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Orchard,y12,t,365,2x,t2x,UTT-2-4,b,0.282,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Orchard,y13,t,365,2x,t2x,UTT-2-4,b,0,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Orchard,y12,t,237,2x,t2x,UTT-2-5,a,0.8496,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Orchard,y13,t,237,2x,t2x,UTT-2-5,a,0.092,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Orchard,y12,t,237,2x,t2x,UTT-2-5,b,2.1664,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Orchard,y13,t,237,2x,t2x,UTT-2-5,b,0.0095,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Majors,y12,t,442,2x,t2x,UTT-2-8,a,14.5783,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Majors,y13,t,442,2x,t2x,UTT-2-8,a,13.308,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Majors,y12,t,442,2x,t2x,UTT-2-8,b,17.8814,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT2,Majors,y13,t,442,2x,t2x,UTT-2-8,b,13.215,-109.3876,38.306,1820,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT3,Orchard,y12,t,409,2x,t2x,UTT-3-3,a,0,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Orchard,y13,t,409,2x,t2x,UTT-3-3,a,0.002,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Orchard,y12,t,409,2x,t2x,UTT-3-3,b,0,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Orchard,y13,t,409,2x,t2x,UTT-3-3,b,0.0008,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Majors,y12,t,403,2x,t2x,UTT-3-4,a,10.017,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Majors,y13,t,403,2x,t2x,UTT-3-4,a,2.9511,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Majors,y12,t,403,2x,t2x,UTT-3-4,b,4.1958,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Majors,y13,t,403,2x,t2x,UTT-3-4,b,0.6102,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Majors,y12,t,52,2x,t2x,UTT-3-5,a,47.1536,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Majors,y13,t,52,2x,t2x,UTT-3-5,a,0.34,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Majors,y12,t,52,2x,t2x,UTT-3-5,b,30.5344,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Majors,y13,t,52,2x,t2x,UTT-3-5,b,0.7922,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Orchard,y12,t,153,4x,t4x,UTT-3-6,a,0,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Orchard,y13,t,184,2x,t2x,UTT-3-9,a,0,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT3,Orchard,y13,t,184,2x,t2x,UTT-3-9,b,0,-112.2642,37.0402,1618,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTV2,Majors,y12,w,234,4x,w4x,UTV-2-1,a,38.9412,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Majors,y13,w,234,4x,w4x,UTV-2-1,a,0.0244,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Majors,y12,w,234,4x,w4x,UTV-2-1,b,27.6428,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Majors,y13,w,234,4x,w4x,UTV-2-1,b,0.0122,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Orchard,y12,w,80,4x,w4x,UTV-2-6,a,0.0198,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Orchard,y13,w,80,4x,w4x,UTV-2-6,a,0.0198,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Orchard,y12,w,80,4x,w4x,UTV-2-6,b,0.00198,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Orchard,y13,w,80,4x,w4x,UTV-2-6,b,0.0066,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Orchard,y12,w,216,4x,w4x,UTV-2-8,a,0.3328,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Orchard,y13,w,216,4x,w4x,UTV-2-8,a,0.0054,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Orchard,y12,w,216,4x,w4x,UTV-2-8,b,0.816,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Orchard,y13,w,216,4x,w4x,UTV-2-8,b,0.0018,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Majors,y12,w,12,4x,w4x,UTV-2-9,a,26.4306,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Majors,y13,w,12,4x,w4x,UTV-2-9,a,0.039,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Majors,y12,w,12,4x,w4x,UTV-2-9,b,15.4504,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV2,Majors,y13,w,12,4x,w4x,UTV-2-9,b,0.0606,-112.5087,37.9933,2118,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTW1,Majors,y12,w,20,4x,w4x,UTW-1-3,a,24.0786,-109.4352,38.3279,1797,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW1,Majors,y13,w,20,4x,w4x,UTW-1-3,a,3.1888,-109.4352,38.3279,1797,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW1,Majors,y12,w,20,4x,w4x,UTW-1-3,b,26.949,-109.4352,38.3279,1797,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW1,Majors,y13,w,20,4x,w4x,UTW-1-3,b,0.5936,-109.4352,38.3279,1797,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW1,Majors,y13,w,154,4x,w4x,UTW-1-8,a,4.9116,-109.4352,38.3279,1797,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW1,Majors,y12,w,154,4x,w4x,UTW-1-8,b,0,-109.4352,38.3279,1797,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW1,Majors,y13,w,154,4x,w4x,UTW-1-8,b,6.9564,-109.4352,38.3279,1797,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW2,Majors,y12,w,457,4x,w4x,UTW-2-3,a,28.4175,-113.0499,41.8566,1438,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTW2,Majors,y13,w,457,4x,w4x,UTW-2-3,a,1.6165,-113.0499,41.8566,1438,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTW2,Majors,y12,w,457,4x,w4x,UTW-2-3,b,33.291,-113.0499,41.8566,1438,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTW2,Majors,y13,w,457,4x,w4x,UTW-2-3,b,1.067,-113.0499,41.8566,1438,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTW2,Majors,y12,w,165,4x,w4x,UTW-2-6,a,72.2625,-113.0499,41.8566,1438,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTW2,Majors,y13,w,165,4x,w4x,UTW-2-6,a,0.572,-113.0499,41.8566,1438,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTW2,Majors,y12,w,165,4x,w4x,UTW-2-6,b,53.97,-113.0499,41.8566,1438,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTW2,Majors,y13,w,165,4x,w4x,UTW-2-6,b,1.5496,-113.0499,41.8566,1438,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
WAT1,Majors,y12,t,181,2x,t2x,WAT-1-4,a,9.8072,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Orchard,y12,t,304,2x,t2x,WAT-1-4,a,6.6576,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Orchard,y13,t,304,2x,t2x,WAT-1-4,a,7.9552,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Majors,y12,t,181,2x,t2x,WAT-1-4,b,11.8716,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Orchard,y12,t,304,2x,t2x,WAT-1-4,b,9.4032,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Orchard,y13,t,304,2x,t2x,WAT-1-4,b,11.71744,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Orchard,y12,t,61,2x,t2x,WAT-1-5,a,38.1748,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Orchard,y13,t,61,2x,t2x,WAT-1-5,a,31.2409,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Orchard,y12,t,61,2x,t2x,WAT-1-5,b,32.414,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Orchard,y13,t,61,2x,t2x,WAT-1-5,b,31.0799,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Majors,y13,t,197,2x,t2x,WAT-1-7,a,11.6662,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Majors,y13,t,197,2x,t2x,WAT-1-7,b,11.4996,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Majors,y12,t,422,2x,t2x,WAT-1-9,a,108.9795,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Majors,y13,t,422,2x,t2x,WAT-1-9,a,28.8224,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Majors,y12,t,422,2x,t2x,WAT-1-9,b,112.3357,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT1,Majors,y13,t,422,2x,t2x,WAT-1-9,b,19.2976,-118.2278,46.7419,329,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT2,Majors,y12,w,421,4x,t4x,WAT-2-10,a,14.965,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Majors,y13,w,421,4x,t4x,WAT-2-10,a,28.017,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Majors,y12,w,421,4x,t4x,WAT-2-10,b,13.8416,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Majors,y13,w,421,4x,t4x,WAT-2-10,b,23.067,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Orchard,y12,w,10,4x,t4x,WAT-2-3,a,1.1892,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Majors,y13,w,239,4x,t4x,WAT-2-3,a,1.1088,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Orchard,y13,w,10,4x,t4x,WAT-2-3,a,0.0153,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Orchard,y12,w,10,4x,t4x,WAT-2-3,b,2.0148,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Majors,y13,w,239,4x,t4x,WAT-2-3,b,0.8561,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
